shipment_key,tracking_number,missing_tracking_number,ambiguous_tracking,distinct_carrier_count,distinct_order_count,carrier,origin_city,origin_country,origin_known,current_status,current_status_source_value,current_status_source,current_status_event_ts_utc,is_terminal,has_status_conflict,has_post_terminal_event,has_clock_anomaly,first_event_ts_utc,last_event_ts_utc,event_count,warehouse_event_count,carrier_event_count,source_system_count,dwh_loaded_at_utc
UPS:TRACK-0181,TRACK-0181,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-14T12:09:00.000Z,false,false,false,false,2026-03-14T12:09:00.000Z,2026-03-14T12:09:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0187,TRACK-0187,false,false,1,1,UPS,Singapore,SG,true,in_transit,IN_TRANSIT,warehouse,2026-03-08T09:11:00.000Z,false,false,false,false,2026-03-08T09:11:00.000Z,2026-03-08T09:11:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0190,TRACK-0190,false,false,1,1,UPS,Singapore,SG,true,shipped,shipped,warehouse,2026-03-06T07:21:00.000Z,false,false,false,false,2026-03-06T07:21:00.000Z,2026-03-06T07:21:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0198,TRACK-0198,false,false,1,1,UPS,Singapore,SG,true,shipped,shipped,warehouse,2026-03-08T06:32:00.000Z,false,false,false,false,2026-03-08T06:32:00.000Z,2026-03-08T06:32:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0203,TRACK-0203,false,false,1,1,UPS,Singapore,SG,true,delivered,delivered,warehouse,2026-03-15T08:02:00.000Z,true,false,false,true,2026-03-15T08:02:00.000Z,2026-03-15T08:02:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0207,TRACK-0207,false,true,1,2,null,null,null,false,delivered,delivered,warehouse,2026-03-06T11:53:00.000Z,true,false,false,true,2026-03-02T03:07:00.000Z,2026-03-06T11:53:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0210,TRACK-0210,false,false,1,1,UPS,Los Angeles,US,true,delivered,delivered,warehouse,2026-03-03T06:06:00.000Z,true,false,false,false,2026-03-03T06:06:00.000Z,2026-03-03T06:06:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0220,TRACK-0220,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-01T11:02:00.000Z,false,false,false,false,2026-03-01T11:02:00.000Z,2026-03-01T11:02:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0236,TRACK-0236,false,true,1,2,null,null,null,false,delivered,delivered,warehouse,2026-03-02T12:02:00.000Z,true,false,true,false,2026-03-02T12:02:00.000Z,2026-03-22T08:21:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0238,TRACK-0238,false,false,1,1,UPS,Singapore,SG,true,processing,processing,warehouse,2026-03-10T06:29:00.000Z,false,false,false,false,2026-03-10T06:29:00.000Z,2026-03-10T06:29:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0246,TRACK-0246,false,false,1,1,UPS,Los Angeles,US,true,delivered,delivered,warehouse,2026-03-05T15:17:00.000Z,true,false,false,false,2026-03-05T15:17:00.000Z,2026-03-05T15:17:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0247,TRACK-0247,false,false,1,1,UPS,Los Angeles,US,true,packed,packed,warehouse,2026-03-22T01:28:00.000Z,false,false,false,false,2026-03-22T01:28:00.000Z,2026-03-22T01:28:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0253,TRACK-0253,false,false,1,1,UPS,Singapore,SG,true,shipped,shipped,warehouse,2026-03-03T06:40:00.000Z,false,false,false,false,2026-03-03T06:40:00.000Z,2026-03-03T06:40:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRK-0018,TRK-0018,false,false,1,0,UPS,null,null,false,returned,RETURNED,carrier,2026-03-26T20:29:00.000Z,true,false,false,false,2026-03-25T06:05:00.000Z,2026-03-26T20:29:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:TRK-0019,TRK-0019,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-09T00:32:00.000Z,true,false,false,false,2026-03-07T09:51:00.000Z,2026-03-09T00:32:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:TRK-0027,TRK-0027,false,false,1,0,UPS,null,null,false,returned,RETURNED,carrier,2026-03-03T11:50:00.000Z,true,false,false,false,2026-03-02T00:01:00.000Z,2026-03-03T11:50:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:TRK-0043,TRK-0043,false,false,1,0,UPS,null,null,false,returned,RETURNED,carrier,2026-03-10T05:21:00.000Z,true,false,false,false,2026-03-08T00:32:00.000Z,2026-03-10T05:21:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:TRK-0050,TRK-0050,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-27T08:51:00.000Z,true,false,false,false,2026-03-25T15:26:00.000Z,2026-03-27T08:51:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
UPS:TRK-0059,TRK-0059,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-16T17:37:00.000Z,true,false,false,false,2026-03-13T14:27:00.000Z,2026-03-16T17:37:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
UPS:TRK-0068,TRK-0068,false,false,1,0,UPS,null,null,false,cancelled,CANCELLED,carrier,2026-03-08T16:06:00.000Z,true,false,false,false,2026-03-08T06:15:00.000Z,2026-03-08T16:06:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
UPS:TRK-166,TRK-166,false,false,1,1,UPS,Singapore,SG,true,delivered,delivered,warehouse,2026-03-18T19:53:00.000Z,true,false,false,false,2026-03-18T19:53:00.000Z,2026-03-18T19:53:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRK-206,TRK-206,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-03T08:39:00.000Z,false,false,false,false,2026-03-03T08:39:00.000Z,2026-03-03T08:39:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRK-3,TRK-3,false,false,1,1,UPS,Singapore,SG,true,exception,EXCEPTION,carrier,2026-03-02T22:40:00.000Z,false,false,false,false,2026-03-01T05:40:00.000Z,2026-03-02T22:40:00.000Z,3,2,1,2,2026-06-02T18:42:05.560Z
UPS:UPS-0011,UPS-0011,false,false,1,0,UPS,null,null,false,cancelled,CANCELLED,carrier,2026-03-24T05:00:00.000Z,true,false,false,false,2026-03-23T04:41:00.000Z,2026-03-24T05:00:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
UPS:UPS-0016,UPS-0016,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-08T19:52:00.000Z,true,false,false,false,2026-03-06T09:26:00.000Z,2026-03-08T19:52:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
UPS:UPS-0024,UPS-0024,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-17T03:33:00.000Z,true,false,false,false,2026-03-14T03:44:00.000Z,2026-03-17T03:33:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
UPS:UPS-0036,UPS-0036,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-03T18:51:00.000Z,true,false,false,false,2026-03-01T20:10:00.000Z,2026-03-03T18:51:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:UPS-0055,UPS-0055,false,false,1,0,UPS,null,null,false,cancelled,CANCELLED,carrier,2026-03-12T08:27:00.000Z,true,false,false,false,2026-03-11T19:49:00.000Z,2026-03-12T08:27:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
UPS:UPS-0075,UPS-0075,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-24T13:19:00.000Z,true,false,false,false,2026-03-22T18:35:00.000Z,2026-03-24T13:19:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
WH:WH-AMS|ORD:ORD-9069,null,true,false,1,1,PostNL,Amsterdam,NL,true,in_transit,in_transit,warehouse,2026-03-01T06:43:00.000Z,false,false,false,false,2026-03-01T06:43:00.000Z,2026-03-01T06:43:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-AMS|ORD:ORD-9073,null,true,false,1,1,DHL,Amsterdam,NL,true,shipped,shipped,warehouse,2026-03-09T00:18:00.000Z,false,false,false,false,2026-03-09T00:18:00.000Z,2026-03-09T00:18:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-AMS|ORD:ORD-9079,null,true,false,1,1,DHL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-12T12:40:00.000Z,false,false,false,false,2026-03-12T12:40:00.000Z,2026-03-12T12:40:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-DXB|ORD:ORD-9008,null,true,false,1,1,Aramex,Dubai,AE,true,processing,processing,warehouse,2026-03-11T14:56:00.000Z,false,false,false,false,2026-03-11T14:56:00.000Z,2026-03-11T14:56:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-DXB|ORD:ORD-9129,null,true,false,1,1,Aramex,Dubai,AE,true,packed,packed,warehouse,2026-03-13T15:16:00.000Z,false,false,false,false,2026-03-13T15:16:00.000Z,2026-03-13T15:16:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-LAX|ORD:ORD-9031,null,true,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-09T14:18:00.000Z,false,false,false,false,2026-03-09T14:18:00.000Z,2026-03-09T14:18:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-LHR|ORD:ORD-9005,null,true,false,1,1,Royal Mail,London,GB,true,packed,packed,warehouse,2026-03-03T10:00:00.000Z,false,false,false,false,2026-03-03T10:00:00.000Z,2026-03-03T10:00:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-LHR|ORD:ORD-9055,null,true,false,1,1,Royal Mail,London,GB,true,shipped,shipped,warehouse,2026-03-13T10:20:00.000Z,false,false,false,false,2026-03-13T10:20:00.000Z,2026-03-13T10:20:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-LHR|ORD:ORD-9209,null,true,false,1,1,DHL,London,GB,true,packed,packed,warehouse,2026-03-02T06:56:00.000Z,false,false,false,false,2026-03-02T06:56:00.000Z,2026-03-02T06:56:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9025,null,true,false,1,1,Ninja Van,Singapore,SG,true,delivered,delivered,warehouse,2026-03-10T13:11:00.000Z,true,false,false,false,2026-03-10T13:11:00.000Z,2026-03-10T13:11:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9053,null,true,false,1,1,Ninja Van,Singapore,SG,true,shipped,shipped,warehouse,2026-03-01T09:35:00.000Z,false,false,false,false,2026-03-01T09:35:00.000Z,2026-03-01T09:35:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9076,null,true,false,1,1,Ninja Van,Singapore,SG,true,shipped,shipped,warehouse,2026-03-14T20:19:00.000Z,false,false,false,false,2026-03-14T20:19:00.000Z,2026-03-14T20:19:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9101,null,true,false,1,1,Ninja Van,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-13T19:55:00.000Z,false,false,false,true,2026-03-13T19:55:00.000Z,2026-03-13T19:55:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9102,null,true,false,1,1,UPS,Singapore,SG,true,delivered,delivered,warehouse,2026-03-02T09:21:00.000Z,true,false,false,false,2026-03-02T09:21:00.000Z,2026-03-02T09:21:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9176,null,true,false,1,1,Ninja Van,Singapore,SG,true,packed,packed,warehouse,2026-03-18T22:06:00.000Z,false,false,false,true,2026-03-18T22:06:00.000Z,2026-03-18T22:06:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SIN|ORD:ORD-9253,null,true,false,1,1,UPS,Singapore,SG,true,packed,packed,warehouse,2026-03-15T16:47:00.000Z,false,false,false,false,2026-03-15T16:47:00.000Z,2026-03-15T16:47:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SYD|ORD:ORD-9042,null,true,false,1,1,DHL,Sydney,AU,true,shipped,shipped,warehouse,2026-03-15T17:49:00.000Z,false,false,false,true,2026-03-15T17:49:00.000Z,2026-03-15T17:49:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
WH:WH-SYD|ORD:ORD-9214,null,true,false,1,1,Australia Post,Sydney,AU,true,processing,processing,warehouse,2026-03-10T00:57:00.000Z,false,false,false,false,2026-03-10T00:57:00.000Z,2026-03-10T00:57:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
